event_id,calculated_risk_score_ai,final_decision,decision_reason
EVT_09408,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09409,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09410,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09411,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09412,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09413,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09414,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09415,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09416,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09417,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09418,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09419,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09420,1.9,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09421,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09422,2.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09423,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09424,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09425,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09426,4.1,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_09427,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09428,42.3,CHALLENGE,Low AI risk (42/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09429,87.4,BLOCK,Critical AI risk (87/100). High probability of active compromise.
EVT_09430,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09431,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09432,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09433,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09434,67.0,CHALLENGE,Medium AI risk (67/100). Context: behavioural deviation from baseline. Step-up MFA required.
EVT_09435,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09436,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09437,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09438,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09439,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09440,82.8,BLOCK,Critical AI risk (83/100). High probability of active compromise.
EVT_09441,7.2,ALLOW,Low AI risk (7/100). Request matches baseline behaviour.
EVT_09442,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09443,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09444,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09445,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09446,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09447,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09448,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09449,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09450,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09451,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09452,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09453,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09454,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09455,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09456,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09457,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09458,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09459,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09460,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09461,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09462,21.0,CHALLENGE,Low AI risk (21/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09463,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09464,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09465,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09466,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09467,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09468,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09469,89.2,BLOCK,Critical AI risk (89/100). High probability of active compromise.
EVT_09470,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09471,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09472,23.5,CHALLENGE,Low AI risk (24/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09473,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09474,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09475,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09476,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09477,84.2,BLOCK,Critical AI risk (84/100). High probability of active compromise.
EVT_09478,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09479,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09480,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09481,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09482,1.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09483,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09484,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09485,21.9,CHALLENGE,Low AI risk (22/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09486,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09487,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09488,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09489,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09490,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09491,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09492,2.2,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09493,8.1,ALLOW,Low AI risk (8/100). Request matches baseline behaviour.
EVT_09494,1.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09495,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09496,2.4,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09497,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09498,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09499,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09500,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09501,90.1,BLOCK,Critical AI risk (90/100). High probability of active compromise.
EVT_09502,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09503,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09504,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09505,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09506,3.4,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_09507,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09508,23.0,CHALLENGE,Low AI risk (23/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09509,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09510,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09511,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_09512,1.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09513,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09514,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09515,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09516,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09517,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09518,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09519,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09520,88.1,BLOCK,Critical AI risk (88/100). High probability of active compromise.
EVT_09521,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09522,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09523,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09524,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09525,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09526,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09527,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09528,3.1,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_09529,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09530,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09531,2.1,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09532,3.1,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_09533,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09534,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09535,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09536,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09537,12.2,ALLOW,Low AI risk (12/100). Request matches baseline behaviour.
EVT_09538,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09539,38.4,CHALLENGE,Low AI risk (38/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09540,3.8,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_09541,6.3,ALLOW,Low AI risk (6/100). Request matches baseline behaviour.
EVT_09542,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09543,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09544,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09545,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09546,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09547,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09548,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09549,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_09550,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09551,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09552,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09553,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09554,3.4,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_09555,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09556,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09557,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09558,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09559,81.1,BLOCK,Critical AI risk (81/100). High probability of active compromise.
EVT_09560,59.1,CHALLENGE,Medium AI risk (59/100). Context: behavioural deviation from baseline. Step-up MFA required.
EVT_09561,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09562,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09563,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09564,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09565,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09566,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09567,2.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09568,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09569,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09570,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09571,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09572,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_09573,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09574,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09575,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09576,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09577,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09578,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09579,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09580,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09581,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09582,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09583,10.7,ALLOW,Low AI risk (11/100). Request matches baseline behaviour.
EVT_09584,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09585,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09586,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09587,6.5,ALLOW,Low AI risk (6/100). Request matches baseline behaviour.
EVT_09588,29.1,ALLOW,Low AI risk (29/100). Request matches baseline behaviour.
EVT_09589,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09590,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09591,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09592,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09593,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09594,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09595,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09596,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09597,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09598,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09599,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09600,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09601,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09602,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09603,31.4,CHALLENGE,Low AI risk (31/100) overridden by policy: access from public internet requires step-up MFA.
EVT_09604,85.5,BLOCK,Critical AI risk (86/100). High probability of active compromise.
EVT_09605,91.8,BLOCK,Critical AI risk (92/100). High probability of active compromise.
EVT_09606,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09607,81.7,BLOCK,Critical AI risk (82/100). High probability of active compromise.
EVT_09608,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09609,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09610,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09611,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09612,1.4,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09613,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09614,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09615,11.1,ALLOW,Low AI risk (11/100). Request matches baseline behaviour.
EVT_09616,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09617,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09618,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09619,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09620,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09621,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09622,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09623,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09624,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09625,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09626,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09627,2.0,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_09628,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09629,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09630,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09631,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09632,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_09633,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_09634,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
