event_id,timestamp,user_id,role,department,network_zone,device_id,resource_id,sensitivity,action,outcome,is_anomaly,anomaly_type
EVT_08276,2026-05-08 12:38:00,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_PUB_02,Public,Execute,Success,0,
EVT_08277,2026-05-08 12:38:09,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_GEN_28,Internal,Read,Success,0,
EVT_08278,2026-05-08 12:38:33,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_08279,2026-05-08 12:38:44,USR_036,Manager,HR,Internal_Corporate,DEV_136,RES_GEN_29,Internal,Read,Success,0,
EVT_08280,2026-05-08 12:38:48,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_ENG_CODE,Confidential,Write,Success,0,
EVT_08281,2026-05-08 12:39:35,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_INT_01,Internal,Read,Success,0,
EVT_08282,2026-05-08 12:40:29,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Execute,Success,0,
EVT_08283,2026-05-08 12:40:52,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_INT_04,Internal,Execute,Success,0,
EVT_08284,2026-05-08 12:40:54,USR_021,Employee,Finance,VPN_Remote,DEV_121,RES_FIN_TAX,Confidential,Execute,Success,0,
EVT_08285,2026-05-08 12:41:24,USR_053,Manager,Engineering,VPN_Remote,DEV_153,RES_GEN_28,Internal,Write,Success,0,
EVT_08286,2026-05-08 12:41:27,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_GEN_19,Internal,Read,Success,0,
EVT_08287,2026-05-08 12:41:27,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_04,Internal,Execute,Success,0,
EVT_08288,2026-05-08 12:41:30,USR_001,Employee,Engineering,VPN_Remote,DEV_101,RES_INT_03,Internal,Read,Success,0,
EVT_08289,2026-05-08 12:41:55,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_INT_02,Internal,Write,Success,0,
EVT_08290,2026-05-08 12:42:18,USR_025,Intern,Engineering,Internal_Corporate,DEV_125,RES_PUB_03,Public,Execute,Success,0,
EVT_08291,2026-05-08 12:42:56,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_SAL_CONTRACTS,Privileged,Read,Success,0,
EVT_08292,2026-05-08 12:43:18,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_LEDGER,Confidential,Delete,Success,0,
EVT_08293,2026-05-08 12:44:10,USR_021,Employee,Finance,VPN_Remote,DEV_121,RES_GEN_22,Internal,Write,Success,0,
EVT_08294,2026-05-08 12:45:18,USR_005,Manager,Sales,Internal_Corporate,DEV_UNKNOWN_5979,RES_ENG_PROD_DB,Privileged,Delete,Success,1,New_Device_Sensitive
EVT_08295,2026-05-08 12:46:30,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_GEN_28,Internal,Read,Success,0,
EVT_08296,2026-05-08 12:46:56,USR_004,Employee,Sales,Internal_Corporate,DEV_104,RES_GEN_29,Internal,Read,Success,0,
EVT_08297,2026-05-08 12:47:05,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_02,Internal,Delete,Success,0,
EVT_08298,2026-05-08 12:47:19,USR_037,Employee,HR,Internal_Corporate,DEV_137,RES_GEN_28,Internal,Read,Success,0,
EVT_08299,2026-05-08 12:48:31,USR_004,Employee,Sales,VPN_Remote,DEV_104,RES_INT_03,Internal,Read,Success,0,
EVT_08300,2026-05-08 12:49:01,USR_056,Intern,Engineering,VPN_Remote,DEV_156,RES_INT_01,Internal,Write,Failure,0,
EVT_08301,2026-05-08 12:49:24,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_08302,2026-05-08 12:49:29,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_20,Internal,Write,Success,0,
EVT_08303,2026-05-08 12:50:15,USR_043,Employee,Sales,VPN_Remote,DEV_143,RES_GEN_27,Internal,Read,Success,0,
EVT_08304,2026-05-08 12:50:46,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_GEN_23,Internal,Execute,Success,0,
EVT_08305,2026-05-08 12:50:47,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_GEN_29,Internal,Read,Success,0,
EVT_08306,2026-05-08 12:50:49,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_08307,2026-05-08 12:50:55,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_INT_04,Internal,Execute,Success,0,
EVT_08308,2026-05-08 12:51:35,USR_057,Employee,Sales,VPN_Remote,DEV_157,RES_GEN_24,Internal,Read,Success,0,
EVT_08309,2026-05-08 12:51:39,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_08310,2026-05-08 12:52:39,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_GEN_22,Internal,Read,Success,0,
EVT_08311,2026-05-08 12:52:46,USR_019,Employee,HR,Internal_Corporate,DEV_119,RES_GEN_26,Internal,Read,Success,0,
EVT_08312,2026-05-08 12:52:51,USR_018,Employee,Engineering,Internal_Corporate,DEV_118,RES_PUB_03,Public,Read,Success,0,
EVT_08313,2026-05-08 12:53:40,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,0,
EVT_08314,2026-05-08 12:53:46,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_INT_04,Internal,Read,Success,0,
EVT_08315,2026-05-08 12:54:27,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_20,Internal,Read,Success,0,
EVT_08316,2026-05-08 12:54:28,USR_042,Manager,HR,Public_Internet,DEV_142,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_08317,2026-05-08 12:55:59,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_01,Internal,Write,Success,0,
EVT_08318,2026-05-08 12:56:09,USR_060,Employee,HR,Public_Internet,DEV_160,RES_GEN_27,Internal,Read,Success,0,
EVT_08319,2026-05-08 12:57:38,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_PUB_03,Public,Read,Success,0,
EVT_08320,2026-05-08 12:57:45,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_INT_02,Internal,Read,Success,0,
EVT_08321,2026-05-08 12:57:46,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_08322,2026-05-08 12:58:01,USR_004,Employee,Sales,VPN_Remote,DEV_104,RES_INT_03,Internal,Read,Success,0,
EVT_08323,2026-05-08 12:58:25,USR_043,Employee,Sales,VPN_Remote,DEV_143,RES_GEN_27,Internal,Write,Success,0,
EVT_08324,2026-05-08 12:58:28,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_GEN_19,Internal,Read,Failure,0,
EVT_08325,2026-05-08 12:58:31,USR_038,Employee,HR,VPN_Remote,DEV_138,RES_GEN_22,Internal,Read,Success,0,
EVT_08326,2026-05-08 12:58:34,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_PUB_01,Public,Execute,Success,0,
EVT_08327,2026-05-08 12:58:40,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_INT_01,Internal,Read,Success,0,
EVT_08328,2026-05-08 12:58:46,USR_009,Admin,Engineering,VPN_Remote,DEV_109,RES_INT_04,Internal,Execute,Success,0,
EVT_08329,2026-05-08 13:00:06,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_08330,2026-05-08 13:00:11,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_08331,2026-05-08 13:01:30,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_GEN_23,Internal,Read,Success,0,
EVT_08332,2026-05-08 13:02:21,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_22,Internal,Read,Success,0,
EVT_08333,2026-05-08 13:02:45,USR_020,Manager,Engineering,VPN_Remote,DEV_120,RES_GEN_24,Internal,Write,Success,0,
EVT_08334,2026-05-08 13:02:47,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_GEN_23,Internal,Write,Success,0,
EVT_08335,2026-05-08 13:03:15,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_INT_03,Internal,Read,Success,0,
EVT_08336,2026-05-08 13:03:31,USR_005,Manager,Sales,Internal_Corporate,DEV_105,RES_PUB_01,Public,Write,Success,0,
EVT_08337,2026-05-08 13:04:03,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_FIN_LEDGER,Confidential,Write,Success,0,
EVT_08338,2026-05-08 13:04:31,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_GEN_20,Internal,Write,Success,0,
EVT_08339,2026-05-08 13:05:18,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_ENG_CODE,Confidential,Read,Success,0,
EVT_08340,2026-05-08 13:05:28,USR_034,Intern,Sales,Internal_Corporate,DEV_134,RES_GEN_21,Internal,Read,Success,0,
EVT_08341,2026-05-08 13:05:51,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_08342,2026-05-08 13:06:10,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_08343,2026-05-08 13:06:14,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_PUB_03,Public,Read,Success,0,
EVT_08344,2026-05-08 13:07:10,USR_026,Manager,Engineering,VPN_Remote,DEV_126,RES_GEN_27,Internal,Read,Success,0,
EVT_08345,2026-05-08 13:07:45,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_GEN_23,Internal,Read,Success,0,
EVT_08346,2026-05-08 13:07:48,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_GEN_27,Internal,Read,Success,0,
EVT_08347,2026-05-08 13:08:38,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_PUB_01,Public,Execute,Success,0,
EVT_08348,2026-05-08 13:08:38,USR_004,Employee,Sales,Internal_Corporate,DEV_104,RES_SAL_PIPE,Confidential,Execute,Success,0,
EVT_08349,2026-05-08 13:09:00,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_GEN_23,Internal,Read,Success,0,
EVT_08350,2026-05-08 13:09:19,USR_037,Employee,HR,Internal_Corporate,DEV_137,RES_INT_01,Internal,Read,Failure,0,
EVT_08351,2026-05-08 13:09:57,USR_055,Employee,Sales,VPN_Remote,DEV_155,RES_GEN_29,Internal,Read,Success,0,
EVT_08352,2026-05-08 13:10:25,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_PUB_02,Public,Read,Success,0,
EVT_08353,2026-05-08 13:12:02,USR_020,Manager,Engineering,VPN_Remote,DEV_120,RES_GEN_26,Internal,Read,Success,0,
EVT_08354,2026-05-08 13:12:53,USR_046,Employee,Engineering,Internal_Corporate,DEV_146,RES_INT_03,Internal,Execute,Success,0,
EVT_08355,2026-05-08 13:13:15,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_GEN_23,Internal,Write,Success,0,
EVT_08356,2026-05-08 13:13:43,USR_056,Intern,Engineering,VPN_Remote,DEV_156,RES_GEN_26,Internal,Delete,Success,0,
EVT_08357,2026-05-08 13:14:09,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_GEN_19,Internal,Read,Success,0,
EVT_08358,2026-05-08 13:14:29,USR_015,Employee,Engineering,VPN_Remote,DEV_115,RES_GEN_28,Internal,Read,Success,0,
EVT_08359,2026-05-08 13:15:33,USR_016,Manager,Sales,VPN_Remote,DEV_116,RES_GEN_27,Internal,Read,Failure,0,
EVT_08360,2026-05-08 13:16:25,USR_025,Intern,Engineering,Internal_Corporate,DEV_125,RES_GEN_21,Internal,Read,Success,0,
EVT_08361,2026-05-08 13:16:41,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_HR_PAYROLL,Confidential,Read,Success,0,
EVT_08362,2026-05-08 13:16:46,USR_019,Employee,HR,Public_Internet,DEV_119,RES_GEN_23,Internal,Read,Success,0,
EVT_08363,2026-05-08 13:16:48,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_GEN_19,Internal,Read,Success,0,
EVT_08364,2026-05-08 13:17:11,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_HR_RECORDS,Confidential,Read,Success,0,
EVT_08365,2026-05-08 13:17:17,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Read,Success,0,
EVT_08366,2026-05-08 13:17:31,USR_024,Admin,Engineering,VPN_Remote,DEV_124,RES_ENG_CODE,Confidential,Write,Success,0,
EVT_08367,2026-05-08 13:18:46,USR_055,Employee,Sales,VPN_Remote,DEV_155,RES_GEN_20,Internal,Read,Success,0,
EVT_08368,2026-05-08 13:19:55,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_GEN_23,Internal,Write,Success,0,
EVT_08369,2026-05-08 13:20:11,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_08370,2026-05-08 13:20:36,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_PUB_03,Public,Read,Failure,0,
EVT_08371,2026-05-08 13:21:33,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_PUB_02,Public,Write,Success,0,
EVT_08372,2026-05-08 13:21:44,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_INT_01,Internal,Write,Success,0,
EVT_08373,2026-05-08 13:22:46,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_23,Internal,Read,Success,0,
EVT_08374,2026-05-08 13:23:48,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_INT_02,Internal,Read,Success,0,
EVT_08375,2026-05-08 13:24:55,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_01,Internal,Read,Success,0,
EVT_08376,2026-05-08 13:25:10,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_PUB_02,Public,Read,Success,0,
EVT_08377,2026-05-08 13:25:51,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_HR_PAYROLL,Confidential,Read,Success,0,
EVT_08378,2026-05-08 13:26:55,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_HR_RECORDS,Confidential,Read,Success,0,
EVT_08379,2026-05-08 13:27:24,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_08380,2026-05-08 13:27:49,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_ENG_CODE,Confidential,Read,Success,0,
EVT_08381,2026-05-08 13:28:11,USR_028,Employee,Engineering,VPN_Remote,DEV_128,RES_ENG_PROD_DB,Privileged,Write,Success,0,
EVT_08382,2026-05-08 13:29:10,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_GEN_24,Internal,Read,Success,0,
EVT_08383,2026-05-08 13:29:27,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_PUB_01,Public,Read,Success,0,
EVT_08384,2026-05-08 13:29:57,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_HR_PAYROLL,Confidential,Read,Success,0,
EVT_08385,2026-05-08 13:30:15,USR_022,Employee,Engineering,VPN_Remote,DEV_122,RES_GEN_22,Internal,Read,Success,0,
EVT_08386,2026-05-08 13:30:18,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_PUB_03,Public,Write,Success,0,
EVT_08387,2026-05-08 13:30:22,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_INT_01,Internal,Read,Success,0,
EVT_08388,2026-05-08 13:30:55,USR_058,Employee,HR,VPN_Remote,DEV_158,RES_GEN_27,Internal,Write,Success,0,
EVT_08389,2026-05-08 13:31:06,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_GEN_24,Internal,Write,Success,0,
EVT_08390,2026-05-08 13:31:10,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_GEN_23,Internal,Read,Success,0,
EVT_08391,2026-05-08 13:31:12,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_08392,2026-05-08 13:31:19,USR_037,Employee,HR,VPN_Remote,DEV_137,RES_PUB_02,Public,Read,Success,0,
EVT_08393,2026-05-08 13:31:27,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_03,Internal,Delete,Success,0,
EVT_08394,2026-05-08 13:31:42,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_GEN_24,Internal,Read,Success,0,
EVT_08395,2026-05-08 13:32:32,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_INT_04,Internal,Read,Success,0,
EVT_08396,2026-05-08 13:32:55,USR_015,Employee,Engineering,VPN_Remote,DEV_115,RES_INT_04,Internal,Read,Success,0,
EVT_08397,2026-05-08 13:33:59,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_GEN_26,Internal,Read,Success,0,
EVT_08398,2026-05-08 13:34:30,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_22,Internal,Write,Success,0,
EVT_08399,2026-05-08 13:35:03,USR_056,Intern,Engineering,Public_Internet,DEV_156,RES_ENG_PROD_DB,Privileged,Read,Success,0,
EVT_08400,2026-05-08 13:35:06,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_28,Internal,Read,Success,0,
EVT_08401,2026-05-08 13:35:10,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_INT_01,Internal,Read,Success,0,
EVT_08402,2026-05-08 13:35:22,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_INT_04,Internal,Read,Success,0,
EVT_08403,2026-05-08 13:36:25,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_21,Internal,Write,Success,0,
EVT_08404,2026-05-08 13:36:30,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_24,Internal,Read,Success,0,
EVT_08405,2026-05-08 13:36:53,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_INT_02,Internal,Read,Success,0,
EVT_08406,2026-05-08 13:36:55,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_INT_01,Internal,Write,Success,0,
EVT_08407,2026-05-08 13:37:16,USR_031,Employee,Engineering,VPN_Remote,DEV_131,RES_GEN_22,Internal,Read,Success,0,
EVT_08408,2026-05-08 13:38:07,USR_003,Employee,Engineering,Internal_Corporate,DEV_103,RES_GEN_23,Internal,Read,Success,0,
EVT_08409,2026-05-08 13:38:18,USR_002,Employee,Sales,Internal_Corporate,DEV_102,RES_PUB_02,Public,Read,Success,0,
EVT_08410,2026-05-08 13:38:23,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_ENG_PROD_DB,Privileged,Execute,Success,0,
EVT_08411,2026-05-08 13:38:31,USR_016,Manager,Sales,Internal_Corporate,DEV_116,RES_GEN_29,Internal,Read,Success,0,
EVT_08412,2026-05-08 13:38:37,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_29,Internal,Read,Success,0,
EVT_08413,2026-05-08 13:40:02,USR_004,Employee,Sales,VPN_Remote,DEV_104,RES_GEN_19,Internal,Read,Success,0,
EVT_08414,2026-05-08 13:40:52,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_HR_RECORDS,Confidential,Read,Success,0,
EVT_08415,2026-05-08 13:42:22,USR_015,Employee,Engineering,VPN_Remote,DEV_UNKNOWN_9657,RES_ENG_PROD_DB,Privileged,Delete,Success,1,New_Device_Sensitive
EVT_08416,2026-05-08 13:42:54,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_SAL_PIPE,Confidential,Write,Success,0,
EVT_08417,2026-05-08 13:43:14,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_GEN_23,Internal,Read,Success,0,
EVT_08418,2026-05-08 13:43:51,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_25,Internal,Read,Success,0,
EVT_08419,2026-05-08 13:43:54,USR_034,Intern,Sales,Internal_Corporate,DEV_134,RES_GEN_25,Internal,Execute,Success,0,
EVT_08420,2026-05-08 13:44:03,USR_056,Intern,Engineering,VPN_Remote,DEV_156,RES_INT_01,Internal,Read,Success,0,
EVT_08421,2026-05-08 13:44:19,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_29,Internal,Read,Success,0,
EVT_08422,2026-05-08 13:45:31,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_GEN_20,Internal,Execute,Success,0,
EVT_08423,2026-05-08 13:45:35,USR_007,Employee,Finance,VPN_Remote,DEV_107,RES_GEN_29,Internal,Write,Success,0,
EVT_08424,2026-05-08 13:46:24,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_GEN_27,Internal,Read,Success,0,
EVT_08425,2026-05-08 13:47:21,USR_036,Manager,HR,VPN_Remote,DEV_136,RES_GEN_23,Internal,Read,Success,0,
EVT_08426,2026-05-08 13:47:21,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_INT_03,Internal,Write,Success,0,
EVT_08427,2026-05-08 13:47:43,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_PUB_02,Public,Read,Success,0,
EVT_08428,2026-05-08 13:48:34,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_GEN_23,Internal,Read,Success,0,
EVT_08429,2026-05-08 13:48:35,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_GEN_20,Internal,Read,Success,0,
EVT_08430,2026-05-08 13:49:19,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_INT_01,Internal,Read,Success,0,
EVT_08431,2026-05-08 13:49:32,USR_033,Intern,Engineering,VPN_Remote,DEV_133,RES_INT_02,Internal,Read,Success,0,
EVT_08432,2026-05-08 13:50:33,USR_027,Manager,Finance,VPN_Remote,DEV_127,RES_GEN_26,Internal,Execute,Success,0,
EVT_08433,2026-05-08 13:50:47,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Read,Success,0,
EVT_08434,2026-05-08 13:50:50,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08435,2026-05-08 13:50:53,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08436,2026-05-08 13:50:58,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08437,2026-05-08 13:51:02,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08438,2026-05-08 13:51:10,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08439,2026-05-08 13:51:14,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08440,2026-05-08 13:51:18,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08441,2026-05-08 13:51:22,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08442,2026-05-08 13:51:29,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08443,2026-05-08 13:51:38,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08444,2026-05-08 13:51:38,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08445,2026-05-08 13:51:40,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08446,2026-05-08 13:51:53,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08447,2026-05-08 13:51:56,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08448,2026-05-08 13:51:56,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08449,2026-05-08 13:51:59,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08450,2026-05-08 13:52:09,USR_016,Manager,Sales,VPN_Remote,DEV_116,RES_SAL_CRM,Internal,Read,Success,0,
EVT_08451,2026-05-08 13:52:30,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08452,2026-05-08 13:52:35,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08453,2026-05-08 13:52:42,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08454,2026-05-08 13:52:44,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08455,2026-05-08 13:52:50,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08456,2026-05-08 13:52:56,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08457,2026-05-08 13:52:58,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08458,2026-05-08 13:53:06,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_08459,2026-05-08 13:53:09,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_04,Internal,Read,Success,0,
