event_id,baseline_risk_score,baseline_decision,is_anomaly,anomaly_type
EVT_08350,20.0,ALLOW,0,
EVT_08351,25.0,ALLOW,0,
EVT_08352,10.0,ALLOW,0,
EVT_08353,25.0,ALLOW,0,
EVT_08354,10.0,ALLOW,0,
EVT_08355,15.0,ALLOW,0,
EVT_08356,40.0,ALLOW,0,
EVT_08357,10.0,ALLOW,0,
EVT_08358,25.0,ALLOW,0,
EVT_08359,35.0,ALLOW,0,
EVT_08360,10.0,ALLOW,0,
EVT_08361,25.0,ALLOW,0,
EVT_08362,45.0,CHALLENGE,0,
EVT_08363,25.0,ALLOW,0,
EVT_08364,25.0,ALLOW,0,
EVT_08365,10.0,ALLOW,0,
EVT_08366,45.0,CHALLENGE,0,
EVT_08367,25.0,ALLOW,0,
EVT_08368,30.0,ALLOW,0,
EVT_08369,25.0,ALLOW,0,
EVT_08370,20.0,ALLOW,0,
EVT_08371,15.0,ALLOW,0,
EVT_08372,15.0,ALLOW,0,
EVT_08373,10.0,ALLOW,0,
EVT_08374,10.0,ALLOW,0,
EVT_08375,10.0,ALLOW,0,
EVT_08376,10.0,ALLOW,0,
EVT_08377,25.0,ALLOW,0,
EVT_08378,25.0,ALLOW,0,
EVT_08379,25.0,ALLOW,0,
EVT_08380,25.0,ALLOW,0,
EVT_08381,55.0,CHALLENGE,0,
EVT_08382,25.0,ALLOW,0,
EVT_08383,10.0,ALLOW,0,
EVT_08384,25.0,ALLOW,0,
EVT_08385,25.0,ALLOW,0,
EVT_08386,15.0,ALLOW,0,
EVT_08387,10.0,ALLOW,0,
EVT_08388,30.0,ALLOW,0,
EVT_08389,30.0,ALLOW,0,
EVT_08390,10.0,ALLOW,0,
EVT_08391,40.0,ALLOW,0,
EVT_08392,25.0,ALLOW,0,
EVT_08393,25.0,ALLOW,0,
EVT_08394,25.0,ALLOW,0,
EVT_08395,25.0,ALLOW,0,
EVT_08396,25.0,ALLOW,0,
EVT_08397,25.0,ALLOW,0,
EVT_08398,15.0,ALLOW,0,
EVT_08399,70.0,CHALLENGE,0,
EVT_08400,10.0,ALLOW,0,
EVT_08401,10.0,ALLOW,0,
EVT_08402,10.0,ALLOW,0,
EVT_08403,15.0,ALLOW,0,
EVT_08404,10.0,ALLOW,0,
EVT_08405,10.0,ALLOW,0,
EVT_08406,30.0,ALLOW,0,
EVT_08407,25.0,ALLOW,0,
EVT_08408,10.0,ALLOW,0,
EVT_08409,10.0,ALLOW,0,
EVT_08410,35.0,ALLOW,0,
EVT_08411,10.0,ALLOW,0,
EVT_08412,10.0,ALLOW,0,
EVT_08413,25.0,ALLOW,0,
EVT_08414,25.0,ALLOW,0,
EVT_08415,95.0,BLOCK,1,New_Device_Sensitive
EVT_08416,30.0,ALLOW,0,
EVT_08417,10.0,ALLOW,0,
EVT_08418,10.0,ALLOW,0,
EVT_08419,10.0,ALLOW,0,
EVT_08420,25.0,ALLOW,0,
EVT_08421,10.0,ALLOW,0,
EVT_08422,10.0,ALLOW,0,
EVT_08423,30.0,ALLOW,0,
EVT_08424,10.0,ALLOW,0,
EVT_08425,25.0,ALLOW,0,
EVT_08426,15.0,ALLOW,0,
EVT_08427,10.0,ALLOW,0,
EVT_08428,10.0,ALLOW,0,
EVT_08429,10.0,ALLOW,0,
EVT_08430,10.0,ALLOW,0,
EVT_08431,25.0,ALLOW,0,
EVT_08432,25.0,ALLOW,0,
EVT_08433,10.0,ALLOW,0,
EVT_08434,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08435,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08436,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08437,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08438,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08439,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08440,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08441,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08442,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08443,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08444,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08445,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08446,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08447,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08448,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08449,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08450,25.0,ALLOW,0,
EVT_08451,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08452,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08453,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08454,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08455,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08456,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08457,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08458,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08459,10.0,ALLOW,0,
EVT_08460,10.0,ALLOW,1,Bulk_Data_Spike
EVT_08461,10.0,ALLOW,0,
EVT_08462,25.0,ALLOW,0,
EVT_08463,25.0,ALLOW,0,
EVT_08464,10.0,ALLOW,0,
EVT_08465,15.0,ALLOW,0,
EVT_08466,10.0,ALLOW,0,
EVT_08467,10.0,ALLOW,0,
EVT_08468,10.0,ALLOW,0,
EVT_08469,25.0,ALLOW,0,
EVT_08470,10.0,ALLOW,0,
EVT_08471,10.0,ALLOW,0,
EVT_08472,25.0,ALLOW,0,
EVT_08473,10.0,ALLOW,0,
EVT_08474,10.0,ALLOW,0,
EVT_08475,10.0,ALLOW,0,
EVT_08476,10.0,ALLOW,0,
EVT_08477,10.0,ALLOW,0,
EVT_08478,30.0,ALLOW,0,
EVT_08479,10.0,ALLOW,0,
EVT_08480,10.0,ALLOW,0,
EVT_08481,15.0,ALLOW,0,
EVT_08482,25.0,ALLOW,0,
EVT_08483,25.0,ALLOW,0,
EVT_08484,10.0,ALLOW,0,
EVT_08485,45.0,CHALLENGE,1,Impossible_Travel
EVT_08486,10.0,ALLOW,0,
EVT_08487,30.0,ALLOW,0,
EVT_08488,10.0,ALLOW,0,
EVT_08489,15.0,ALLOW,0,
EVT_08490,10.0,ALLOW,0,
EVT_08491,10.0,ALLOW,0,
EVT_08492,15.0,ALLOW,0,
EVT_08493,10.0,ALLOW,0,
EVT_08494,40.0,ALLOW,0,
EVT_08495,10.0,ALLOW,0,
EVT_08496,10.0,ALLOW,0,
EVT_08497,10.0,ALLOW,0,
EVT_08498,10.0,ALLOW,0,
EVT_08499,45.0,CHALLENGE,1,Impossible_Travel
EVT_08500,10.0,ALLOW,0,
EVT_08501,10.0,ALLOW,0,
EVT_08502,10.0,ALLOW,0,
EVT_08503,10.0,ALLOW,0,
EVT_08504,10.0,ALLOW,0,
EVT_08505,25.0,ALLOW,0,
EVT_08506,10.0,ALLOW,0,
EVT_08507,10.0,ALLOW,0,
EVT_08508,25.0,ALLOW,0,
EVT_08509,25.0,ALLOW,0,
EVT_08510,25.0,ALLOW,0,
EVT_08511,45.0,CHALLENGE,1,Impossible_Travel
EVT_08512,25.0,ALLOW,0,
EVT_08513,30.0,ALLOW,0,
EVT_08514,60.0,CHALLENGE,0,
EVT_08515,85.0,BLOCK,1,New_Device_Sensitive
EVT_08516,10.0,ALLOW,0,
EVT_08517,15.0,ALLOW,0,
EVT_08518,10.0,ALLOW,0,
EVT_08519,10.0,ALLOW,0,
EVT_08520,25.0,ALLOW,0,
EVT_08521,10.0,ALLOW,0,
EVT_08522,10.0,ALLOW,0,
EVT_08523,25.0,ALLOW,0,
EVT_08524,35.0,ALLOW,0,
EVT_08525,10.0,ALLOW,0,
EVT_08526,10.0,ALLOW,0,
EVT_08527,10.0,ALLOW,0,
EVT_08528,15.0,ALLOW,0,
EVT_08529,10.0,ALLOW,0,
EVT_08530,10.0,ALLOW,0,
EVT_08531,10.0,ALLOW,0,
EVT_08532,10.0,ALLOW,0,
EVT_08533,25.0,ALLOW,0,
EVT_08534,25.0,ALLOW,0,
EVT_08535,10.0,ALLOW,0,
EVT_08536,10.0,ALLOW,0,
EVT_08537,10.0,ALLOW,0,
EVT_08538,30.0,ALLOW,0,
EVT_08539,25.0,ALLOW,0,
EVT_08540,15.0,ALLOW,0,
EVT_08541,10.0,ALLOW,0,
EVT_08542,10.0,ALLOW,0,
EVT_08543,15.0,ALLOW,0,
EVT_08544,10.0,ALLOW,0,
EVT_08545,25.0,ALLOW,0,
EVT_08546,10.0,ALLOW,0,
EVT_08547,15.0,ALLOW,0,
EVT_08548,10.0,ALLOW,0,
EVT_08549,10.0,ALLOW,0,
EVT_08550,25.0,ALLOW,0,
EVT_08551,10.0,ALLOW,0,
EVT_08552,10.0,ALLOW,0,
EVT_08553,10.0,ALLOW,0,
EVT_08554,40.0,ALLOW,0,
EVT_08555,10.0,ALLOW,0,
EVT_08556,15.0,ALLOW,0,
EVT_08557,25.0,ALLOW,0,
EVT_08558,10.0,ALLOW,0,
EVT_08559,10.0,ALLOW,0,
EVT_08560,10.0,ALLOW,0,
EVT_08561,30.0,ALLOW,0,
EVT_08562,25.0,ALLOW,0,
EVT_08563,10.0,ALLOW,0,
EVT_08564,10.0,ALLOW,0,
EVT_08565,10.0,ALLOW,0,
EVT_08566,10.0,ALLOW,0,
EVT_08567,15.0,ALLOW,0,
EVT_08568,25.0,ALLOW,0,
EVT_08569,30.0,ALLOW,0,
EVT_08570,10.0,ALLOW,0,
EVT_08571,35.0,ALLOW,0,
EVT_08572,25.0,ALLOW,0,
EVT_08573,10.0,ALLOW,0,
EVT_08574,45.0,CHALLENGE,1,Impossible_Travel
EVT_08575,25.0,ALLOW,0,
EVT_08576,10.0,ALLOW,0,
EVT_08577,30.0,ALLOW,0,
EVT_08578,10.0,ALLOW,0,
EVT_08579,15.0,ALLOW,0,
EVT_08580,10.0,ALLOW,0,
EVT_08581,25.0,ALLOW,0,
EVT_08582,60.0,CHALLENGE,0,
EVT_08583,25.0,ALLOW,0,
EVT_08584,10.0,ALLOW,0,
EVT_08585,25.0,ALLOW,0,
EVT_08586,10.0,ALLOW,0,
EVT_08587,10.0,ALLOW,0,
EVT_08588,10.0,ALLOW,0,
EVT_08589,25.0,ALLOW,0,
EVT_08590,35.0,ALLOW,0,
EVT_08591,10.0,ALLOW,0,
EVT_08592,10.0,ALLOW,0,
EVT_08593,10.0,ALLOW,0,
EVT_08594,30.0,ALLOW,0,
EVT_08595,10.0,ALLOW,0,
EVT_08596,10.0,ALLOW,0,
EVT_08597,10.0,ALLOW,0,
EVT_08598,10.0,ALLOW,0,
EVT_08599,10.0,ALLOW,0,
EVT_08600,25.0,ALLOW,0,
EVT_08601,10.0,ALLOW,0,
EVT_08602,25.0,ALLOW,0,
EVT_08603,10.0,ALLOW,0,
EVT_08604,25.0,ALLOW,0,
EVT_08605,10.0,ALLOW,0,
EVT_08606,10.0,ALLOW,0,
EVT_08607,80.0,BLOCK,1,Privilege_Escalation
EVT_08608,10.0,ALLOW,0,
EVT_08609,80.0,BLOCK,1,Privilege_Escalation
EVT_08610,80.0,BLOCK,1,Privilege_Escalation
EVT_08611,80.0,BLOCK,1,Privilege_Escalation
EVT_08612,80.0,BLOCK,1,Privilege_Escalation
EVT_08613,70.0,CHALLENGE,1,Privilege_Escalation
EVT_08614,35.0,ALLOW,0,
EVT_08615,60.0,CHALLENGE,0,
EVT_08616,25.0,ALLOW,0,
EVT_08617,30.0,ALLOW,0,
EVT_08618,35.0,ALLOW,0,
EVT_08619,10.0,ALLOW,0,
EVT_08620,25.0,ALLOW,0,
EVT_08621,95.0,BLOCK,1,New_Device_Sensitive
EVT_08622,10.0,ALLOW,0,
EVT_08623,10.0,ALLOW,0,
EVT_08624,10.0,ALLOW,0,
EVT_08625,25.0,ALLOW,0,
EVT_08626,25.0,ALLOW,0,
EVT_08627,15.0,ALLOW,0,
EVT_08628,10.0,ALLOW,0,
EVT_08629,15.0,ALLOW,0,
EVT_08630,10.0,ALLOW,0,
EVT_08631,45.0,CHALLENGE,1,Impossible_Travel
EVT_08632,15.0,ALLOW,0,
EVT_08633,20.0,ALLOW,0,
EVT_08634,15.0,ALLOW,0,
EVT_08635,35.0,ALLOW,0,
EVT_08636,10.0,ALLOW,0,
EVT_08637,40.0,ALLOW,0,
EVT_08638,25.0,ALLOW,0,
EVT_08639,25.0,ALLOW,0,
EVT_08640,10.0,ALLOW,0,
EVT_08641,25.0,ALLOW,0,
EVT_08642,10.0,ALLOW,0,
EVT_08643,15.0,ALLOW,0,
EVT_08644,40.0,ALLOW,0,
EVT_08645,10.0,ALLOW,0,
EVT_08646,10.0,ALLOW,0,
EVT_08647,30.0,ALLOW,0,
EVT_08648,45.0,CHALLENGE,0,
EVT_08649,10.0,ALLOW,0,
EVT_08650,25.0,ALLOW,0,
EVT_08651,35.0,ALLOW,0,
EVT_08652,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_08653,10.0,ALLOW,0,
EVT_08654,25.0,ALLOW,0,
EVT_08655,10.0,ALLOW,0,
EVT_08656,25.0,ALLOW,0,
EVT_08657,25.0,ALLOW,0,
EVT_08658,10.0,ALLOW,0,
EVT_08659,30.0,ALLOW,0,
EVT_08660,25.0,ALLOW,1,Unusual_Resource_Access
EVT_08661,10.0,ALLOW,0,
EVT_08662,35.0,ALLOW,1,Unusual_Resource_Access
EVT_08663,10.0,ALLOW,0,
EVT_08664,10.0,ALLOW,0,
EVT_08665,10.0,ALLOW,0,
EVT_08666,40.0,ALLOW,0,
EVT_08667,10.0,ALLOW,0,
EVT_08668,30.0,ALLOW,0,
EVT_08669,25.0,ALLOW,1,Unusual_Resource_Access
EVT_08670,10.0,ALLOW,0,
EVT_08671,25.0,ALLOW,0,
EVT_08672,10.0,ALLOW,0,
EVT_08673,25.0,ALLOW,0,
EVT_08674,35.0,ALLOW,0,
EVT_08675,10.0,ALLOW,0,
EVT_08676,45.0,CHALLENGE,1,Impossible_Travel
EVT_08677,10.0,ALLOW,0,
EVT_08678,10.0,ALLOW,0,
EVT_08679,45.0,CHALLENGE,1,Impossible_Travel
EVT_08680,10.0,ALLOW,0,
EVT_08681,15.0,ALLOW,0,
EVT_08682,10.0,ALLOW,0,
EVT_08683,35.0,ALLOW,0,
EVT_08684,10.0,ALLOW,0,
EVT_08685,10.0,ALLOW,0,
EVT_08686,45.0,CHALLENGE,0,
EVT_08687,10.0,ALLOW,0,
EVT_08688,25.0,ALLOW,0,
EVT_08689,15.0,ALLOW,0,
EVT_08690,10.0,ALLOW,0,
EVT_08691,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_08692,80.0,BLOCK,1,New_Device_Sensitive
EVT_08693,25.0,ALLOW,0,
EVT_08694,10.0,ALLOW,0,
EVT_08695,85.0,BLOCK,1,New_Device_Sensitive
EVT_08696,25.0,ALLOW,0,
EVT_08697,10.0,ALLOW,0,
EVT_08698,25.0,ALLOW,0,
EVT_08699,10.0,ALLOW,0,
EVT_08700,10.0,ALLOW,0,
EVT_08701,25.0,ALLOW,0,
EVT_08702,25.0,ALLOW,0,
EVT_08703,10.0,ALLOW,0,
EVT_08704,25.0,ALLOW,0,
EVT_08705,10.0,ALLOW,0,
EVT_08706,10.0,ALLOW,0,
EVT_08707,40.0,ALLOW,0,
EVT_08708,10.0,ALLOW,0,
EVT_08709,25.0,ALLOW,0,
EVT_08710,10.0,ALLOW,0,
EVT_08711,30.0,ALLOW,0,
EVT_08712,25.0,ALLOW,0,
EVT_08713,10.0,ALLOW,0,
EVT_08714,10.0,ALLOW,0,
EVT_08715,10.0,ALLOW,0,
EVT_08716,10.0,ALLOW,0,
EVT_08717,10.0,ALLOW,0,
EVT_08718,25.0,ALLOW,0,
EVT_08719,10.0,ALLOW,0,
EVT_08720,10.0,ALLOW,0,
EVT_08721,25.0,ALLOW,0,
EVT_08722,10.0,ALLOW,0,
EVT_08723,10.0,ALLOW,0,
EVT_08724,35.0,ALLOW,0,
EVT_08725,15.0,ALLOW,0,
EVT_08726,10.0,ALLOW,0,
EVT_08727,35.0,ALLOW,0,
EVT_08728,10.0,ALLOW,0,
EVT_08729,10.0,ALLOW,0,
EVT_08730,15.0,ALLOW,0,
EVT_08731,15.0,ALLOW,0,
EVT_08732,15.0,ALLOW,0,
EVT_08733,10.0,ALLOW,0,
EVT_08734,10.0,ALLOW,0,
EVT_08735,10.0,ALLOW,0,
EVT_08736,30.0,ALLOW,0,
EVT_08737,10.0,ALLOW,0,
EVT_08738,10.0,ALLOW,0,
EVT_08739,10.0,ALLOW,0,
EVT_08740,10.0,ALLOW,0,
EVT_08741,25.0,ALLOW,0,
EVT_08742,10.0,ALLOW,0,
EVT_08743,10.0,ALLOW,0,
EVT_08744,10.0,ALLOW,0,
EVT_08745,10.0,ALLOW,0,
EVT_08746,35.0,ALLOW,0,
EVT_08747,25.0,ALLOW,0,
EVT_08748,10.0,ALLOW,0,
EVT_08749,15.0,ALLOW,0,
EVT_08750,15.0,ALLOW,0,
EVT_08751,10.0,ALLOW,0,
EVT_08752,10.0,ALLOW,0,
EVT_08753,10.0,ALLOW,0,
EVT_08754,10.0,ALLOW,0,
EVT_08755,25.0,ALLOW,0,
EVT_08756,10.0,ALLOW,0,
EVT_08757,25.0,ALLOW,0,
EVT_08758,10.0,ALLOW,0,
EVT_08759,25.0,ALLOW,0,
EVT_08760,25.0,ALLOW,0,
EVT_08761,10.0,ALLOW,0,
EVT_08762,25.0,ALLOW,0,
EVT_08763,30.0,ALLOW,0,
EVT_08764,30.0,ALLOW,0,
EVT_08765,25.0,ALLOW,0,
EVT_08766,35.0,ALLOW,0,
EVT_08767,60.0,CHALLENGE,0,
EVT_08768,25.0,ALLOW,0,
EVT_08769,10.0,ALLOW,0,
EVT_08770,10.0,ALLOW,0,
EVT_08771,10.0,ALLOW,0,
EVT_08772,15.0,ALLOW,0,
EVT_08773,25.0,ALLOW,0,
EVT_08774,10.0,ALLOW,0,
EVT_08775,10.0,ALLOW,0,
EVT_08776,10.0,ALLOW,0,
EVT_08777,25.0,ALLOW,0,
EVT_08778,10.0,ALLOW,0,
EVT_08779,50.0,CHALLENGE,0,
EVT_08780,35.0,ALLOW,0,
EVT_08781,10.0,ALLOW,0,
EVT_08782,50.0,CHALLENGE,0,
EVT_08783,25.0,ALLOW,0,
EVT_08784,25.0,ALLOW,0,
EVT_08785,25.0,ALLOW,0,
EVT_08786,10.0,ALLOW,0,
EVT_08787,40.0,ALLOW,0,
EVT_08788,45.0,CHALLENGE,0,
EVT_08789,10.0,ALLOW,0,
EVT_08790,15.0,ALLOW,0,
EVT_08791,10.0,ALLOW,0,
EVT_08792,10.0,ALLOW,0,
EVT_08793,10.0,ALLOW,0,
EVT_08794,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08795,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08796,75.0,BLOCK,1,Off_Hours_Privileged
EVT_08797,75.0,BLOCK,1,Off_Hours_Privileged
EVT_08798,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08799,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08800,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08801,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08802,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_08803,25.0,ALLOW,0,
EVT_08804,10.0,ALLOW,0,
EVT_08805,25.0,ALLOW,0,
EVT_08806,25.0,ALLOW,0,
EVT_08807,15.0,ALLOW,0,
EVT_08808,15.0,ALLOW,0,
EVT_08809,10.0,ALLOW,0,
EVT_08810,10.0,ALLOW,0,
EVT_08811,10.0,ALLOW,0,
EVT_08812,10.0,ALLOW,0,
EVT_08813,10.0,ALLOW,0,
EVT_08814,10.0,ALLOW,0,
EVT_08815,15.0,ALLOW,0,
EVT_08816,10.0,ALLOW,0,
EVT_08817,25.0,ALLOW,0,
EVT_08818,25.0,ALLOW,0,
EVT_08819,15.0,ALLOW,0,
EVT_08820,25.0,ALLOW,0,
EVT_08821,15.0,ALLOW,0,
EVT_08822,25.0,ALLOW,0,
EVT_08823,10.0,ALLOW,0,
EVT_08824,25.0,ALLOW,0,
EVT_08825,10.0,ALLOW,0,
EVT_08826,10.0,ALLOW,0,
EVT_08827,10.0,ALLOW,0,
EVT_08828,10.0,ALLOW,0,
EVT_08829,10.0,ALLOW,0,
EVT_08830,10.0,ALLOW,0,
EVT_08831,50.0,CHALLENGE,0,
EVT_08832,10.0,ALLOW,0,
EVT_08833,25.0,ALLOW,0,
EVT_08834,25.0,ALLOW,0,
EVT_08835,20.0,ALLOW,0,
EVT_08836,10.0,ALLOW,0,
EVT_08837,10.0,ALLOW,0,
EVT_08838,10.0,ALLOW,0,
EVT_08839,30.0,ALLOW,0,
EVT_08840,35.0,ALLOW,0,
EVT_08841,10.0,ALLOW,0,
EVT_08842,15.0,ALLOW,0,
EVT_08843,40.0,ALLOW,0,
EVT_08844,10.0,ALLOW,0,
EVT_08845,10.0,ALLOW,0,
EVT_08846,30.0,ALLOW,0,
EVT_08847,25.0,ALLOW,0,
EVT_08848,25.0,ALLOW,0,
EVT_08849,25.0,ALLOW,0,
EVT_08850,10.0,ALLOW,0,
EVT_08851,10.0,ALLOW,0,
EVT_08852,15.0,ALLOW,0,
EVT_08853,30.0,ALLOW,0,
EVT_08854,10.0,ALLOW,0,
EVT_08855,10.0,ALLOW,0,
EVT_08856,10.0,ALLOW,0,
EVT_08857,10.0,ALLOW,0,
EVT_08858,10.0,ALLOW,0,
EVT_08859,25.0,ALLOW,0,
EVT_08860,15.0,ALLOW,0,
EVT_08861,10.0,ALLOW,0,
EVT_08862,15.0,ALLOW,0,
EVT_08863,10.0,ALLOW,0,
EVT_08864,25.0,ALLOW,0,
EVT_08865,10.0,ALLOW,0,
EVT_08866,10.0,ALLOW,0,
EVT_08867,10.0,ALLOW,0,
EVT_08868,10.0,ALLOW,0,
EVT_08869,10.0,ALLOW,0,
EVT_08870,25.0,ALLOW,0,
EVT_08871,45.0,CHALLENGE,0,
EVT_08872,10.0,ALLOW,0,
EVT_08873,25.0,ALLOW,0,
EVT_08874,45.0,CHALLENGE,0,
EVT_08875,25.0,ALLOW,0,
EVT_08876,40.0,ALLOW,0,
EVT_08877,30.0,ALLOW,0,
EVT_08878,10.0,ALLOW,0,
EVT_08879,25.0,ALLOW,0,
EVT_08880,10.0,ALLOW,0,
EVT_08881,10.0,ALLOW,0,
EVT_08882,15.0,ALLOW,0,
EVT_08883,10.0,ALLOW,0,
EVT_08884,25.0,ALLOW,0,
EVT_08885,25.0,ALLOW,0,
EVT_08886,25.0,ALLOW,0,
EVT_08887,25.0,ALLOW,0,
EVT_08888,45.0,CHALLENGE,0,
EVT_08889,10.0,ALLOW,0,
EVT_08890,10.0,ALLOW,0,
EVT_08891,15.0,ALLOW,0,
EVT_08892,25.0,ALLOW,0,
EVT_08893,15.0,ALLOW,0,
EVT_08894,40.0,ALLOW,0,
EVT_08895,25.0,ALLOW,0,
EVT_08896,25.0,ALLOW,0,
EVT_08897,10.0,ALLOW,0,
EVT_08898,10.0,ALLOW,0,
EVT_08899,25.0,ALLOW,0,
EVT_08900,10.0,ALLOW,0,
EVT_08901,25.0,ALLOW,1,Unusual_Resource_Access
EVT_08902,10.0,ALLOW,0,
EVT_08903,10.0,ALLOW,0,
EVT_08904,25.0,ALLOW,0,
EVT_08905,15.0,ALLOW,0,
EVT_08906,10.0,ALLOW,0,
EVT_08907,40.0,ALLOW,0,
EVT_08908,10.0,ALLOW,0,
EVT_08909,10.0,ALLOW,0,
EVT_08910,25.0,ALLOW,0,
EVT_08911,25.0,ALLOW,1,Unusual_Resource_Access
EVT_08912,10.0,ALLOW,0,
EVT_08913,45.0,CHALLENGE,0,
EVT_08914,10.0,ALLOW,0,
EVT_08915,25.0,ALLOW,0,
EVT_08916,10.0,ALLOW,0,
EVT_08917,30.0,ALLOW,0,
EVT_08918,10.0,ALLOW,0,
EVT_08919,40.0,ALLOW,0,
EVT_08920,10.0,ALLOW,0,
EVT_08921,20.0,ALLOW,0,
EVT_08922,25.0,ALLOW,0,
EVT_08923,25.0,ALLOW,0,
EVT_08924,10.0,ALLOW,0,
EVT_08925,25.0,ALLOW,0,
EVT_08926,25.0,ALLOW,0,
EVT_08927,15.0,ALLOW,0,
EVT_08928,45.0,CHALLENGE,0,
EVT_08929,25.0,ALLOW,0,
EVT_08930,35.0,ALLOW,1,Unusual_Resource_Access
EVT_08931,40.0,ALLOW,0,
EVT_08932,35.0,ALLOW,0,
EVT_08933,70.0,CHALLENGE,0,
EVT_08934,25.0,ALLOW,1,Unusual_Resource_Access
EVT_08935,10.0,ALLOW,0,
EVT_08936,10.0,ALLOW,0,
EVT_08937,25.0,ALLOW,0,
EVT_08938,10.0,ALLOW,0,
EVT_08939,25.0,ALLOW,1,Unusual_Resource_Access
EVT_08940,10.0,ALLOW,0,
EVT_08941,25.0,ALLOW,0,
EVT_08942,10.0,ALLOW,0,
EVT_08943,10.0,ALLOW,0,
EVT_08944,10.0,ALLOW,0,
EVT_08945,10.0,ALLOW,0,
EVT_08946,15.0,ALLOW,0,
EVT_08947,10.0,ALLOW,0,
EVT_08948,40.0,ALLOW,0,
EVT_08949,15.0,ALLOW,0,
EVT_08950,10.0,ALLOW,0,
EVT_08951,45.0,CHALLENGE,0,
EVT_08952,45.0,CHALLENGE,0,
EVT_08953,10.0,ALLOW,0,
EVT_08954,35.0,ALLOW,0,
EVT_08955,10.0,ALLOW,0,
EVT_08956,25.0,ALLOW,0,
EVT_08957,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_08958,10.0,ALLOW,0,
EVT_08959,25.0,ALLOW,0,
EVT_08960,40.0,ALLOW,0,
EVT_08961,10.0,ALLOW,0,
EVT_08962,10.0,ALLOW,0,
EVT_08963,85.0,BLOCK,1,New_Device_Sensitive
EVT_08964,10.0,ALLOW,0,
EVT_08965,10.0,ALLOW,0,
EVT_08966,20.0,ALLOW,0,
EVT_08967,10.0,ALLOW,0,
EVT_08968,15.0,ALLOW,0,
EVT_08969,10.0,ALLOW,0,
EVT_08970,45.0,CHALLENGE,1,Impossible_Travel
EVT_08971,25.0,ALLOW,0,
EVT_08972,10.0,ALLOW,0,
EVT_08973,10.0,ALLOW,0,
EVT_08974,40.0,ALLOW,0,
EVT_08975,25.0,ALLOW,0,
EVT_08976,25.0,ALLOW,0,
EVT_08977,45.0,CHALLENGE,1,Impossible_Travel
EVT_08978,35.0,ALLOW,0,
EVT_08979,10.0,ALLOW,0,
EVT_08980,15.0,ALLOW,0,
EVT_08981,10.0,ALLOW,0,
EVT_08982,10.0,ALLOW,0,
EVT_08983,10.0,ALLOW,0,
EVT_08984,25.0,ALLOW,0,
EVT_08985,25.0,ALLOW,0,
EVT_08986,10.0,ALLOW,0,
EVT_08987,10.0,ALLOW,0,
EVT_08988,40.0,ALLOW,0,
EVT_08989,25.0,ALLOW,0,
EVT_08990,10.0,ALLOW,0,
EVT_08991,10.0,ALLOW,0,
EVT_08992,25.0,ALLOW,0,
EVT_08993,25.0,ALLOW,0,
EVT_08994,15.0,ALLOW,0,
EVT_08995,10.0,ALLOW,0,
EVT_08996,25.0,ALLOW,0,
EVT_08997,10.0,ALLOW,0,
EVT_08998,30.0,ALLOW,0,
EVT_08999,25.0,ALLOW,0,
EVT_09000,10.0,ALLOW,0,
EVT_09001,10.0,ALLOW,0,
EVT_09002,35.0,ALLOW,0,
EVT_09003,10.0,ALLOW,0,
EVT_09004,30.0,ALLOW,0,
EVT_09005,25.0,ALLOW,0,
EVT_09006,10.0,ALLOW,0,
EVT_09007,10.0,ALLOW,0,
EVT_09008,30.0,ALLOW,0,
EVT_09009,10.0,ALLOW,0,
